Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,High Number of Methods (NOM),Class 'erpnext.crm.doctype.opportunity.opportunity.Opportunity' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/crm/doctype/opportunity/opportunity.py,erpnext.crm.doctype.opportunity.opportunity.Opportunity,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.setup.doctype.email_digest.email_digest.EmailDigest' has 25 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/setup/doctype/email_digest/email_digest.py,erpnext.setup.doctype.email_digest.email_digest.EmailDigest,,High
Structural,High Number of Methods (NOM),Class 'erpnext.setup.doctype.company.company.Company' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/setup/doctype/company/company.py,erpnext.setup.doctype.company.company.Company,,High
Structural,High Number of Methods (NOM),Class 'erpnext.manufacturing.doctype.bom.bom.BOM' has 31 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/manufacturing/doctype/bom/bom.py,erpnext.manufacturing.doctype.bom.bom.BOM,,High
Structural,High Number of Methods (NOM),Class 'erpnext.manufacturing.doctype.production_planning_tool.production_planning_tool.ProductionPlanningTool' has 23 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/manufacturing/doctype/production_planning_tool/production_planning_tool.py,erpnext.manufacturing.doctype.production_planning_tool.production_planning_tool.ProductionPlanningTool,,High
Structural,High Number of Methods (NOM),Class 'erpnext.manufacturing.doctype.production_order.production_order.ProductionOrder' has 34 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/manufacturing/doctype/production_order/production_order.py,erpnext.manufacturing.doctype.production_order.production_order.ProductionOrder,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.report.accounts_receivable.accounts_receivable.ReceivablePayableReport' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/report/accounts_receivable/accounts_receivable.py,erpnext.accounts.report.accounts_receivable.accounts_receivable.ReceivablePayableReport,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.asset.asset.Asset' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/asset/asset.py,erpnext.accounts.doctype.asset.asset.Asset,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.payment_request.payment_request.PaymentRequest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/payment_request/payment_request.py,erpnext.accounts.doctype.payment_request.payment_request.PaymentRequest,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.payment_reconciliation.payment_reconciliation.PaymentReconciliation' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/payment_reconciliation/payment_reconciliation.py,erpnext.accounts.doctype.payment_reconciliation.payment_reconciliation.PaymentReconciliation,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice' has 34 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/sales_invoice/test_sales_invoice.py,erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.sales_invoice.sales_invoice.SalesInvoice' has 47 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/sales_invoice/sales_invoice.py,erpnext.accounts.doctype.sales_invoice.sales_invoice.SalesInvoice,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.tax_rule.test_tax_rule.TestTaxRule' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/tax_rule/test_tax_rule.py,erpnext.accounts.doctype.tax_rule.test_tax_rule.TestTaxRule,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.purchase_invoice.test_purchase_invoice.TestPurchaseInvoice' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/purchase_invoice/test_purchase_invoice.py,erpnext.accounts.doctype.purchase_invoice.test_purchase_invoice.TestPurchaseInvoice,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.purchase_invoice.purchase_invoice.PurchaseInvoice' has 31 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py,erpnext.accounts.doctype.purchase_invoice.purchase_invoice.PurchaseInvoice,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.account.account.Account' has 23 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/account/account.py,erpnext.accounts.doctype.account.account.Account,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.journal_entry.journal_entry.JournalEntry' has 32 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/journal_entry/journal_entry.py,erpnext.accounts.doctype.journal_entry.journal_entry.JournalEntry,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.payment_entry.payment_entry.PaymentEntry' has 29 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/payment_entry/payment_entry.py,erpnext.accounts.doctype.payment_entry.payment_entry.PaymentEntry,,High
Structural,High Number of Methods (NOM),Class 'erpnext.hr.doctype.salary_slip.salary_slip.SalarySlip' has 22 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/hr/doctype/salary_slip/salary_slip.py,erpnext.hr.doctype.salary_slip.salary_slip.SalarySlip,,High
Structural,High Number of Methods (NOM),Class 'erpnext.hr.doctype.leave_application.leave_application.LeaveApplication' has 20 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/hr/doctype/leave_application/leave_application.py,erpnext.hr.doctype.leave_application.leave_application.LeaveApplication,,High
Structural,High Number of Methods (NOM),Class 'erpnext.hr.doctype.leave_application.test_leave_application.TestLeaveApplication' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/hr/doctype/leave_application/test_leave_application.py,erpnext.hr.doctype.leave_application.test_leave_application.TestLeaveApplication,,High
Structural,High Number of Methods (NOM),Class 'erpnext.hr.doctype.employee.employee.Employee' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/hr/doctype/employee/employee.py,erpnext.hr.doctype.employee.employee.Employee,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.maintenance.doctype.maintenance_schedule.maintenance_schedule.MaintenanceSchedule' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py,erpnext.maintenance.doctype.maintenance_schedule.maintenance_schedule.MaintenanceSchedule,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.serial_no.serial_no.SerialNo' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/serial_no/serial_no.py,erpnext.stock.doctype.serial_no.serial_no.SerialNo,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.material_request.material_request.MaterialRequest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/material_request/material_request.py,erpnext.stock.doctype.material_request.material_request.MaterialRequest,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.material_request.test_material_request.TestMaterialRequest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/material_request/test_material_request.py,erpnext.stock.doctype.material_request.test_material_request.TestMaterialRequest,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.delivery_note.delivery_note.DeliveryNote' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/delivery_note/delivery_note.py,erpnext.stock.doctype.delivery_note.delivery_note.DeliveryNote,,High
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.delivery_note.test_delivery_note.TestDeliveryNote' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/delivery_note/test_delivery_note.py,erpnext.stock.doctype.delivery_note.test_delivery_note.TestDeliveryNote,,High
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.purchase_receipt.purchase_receipt.PurchaseReceipt' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py,erpnext.stock.doctype.purchase_receipt.purchase_receipt.PurchaseReceipt,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.stock_entry.stock_entry.StockEntry' has 38 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/stock_entry/stock_entry.py,erpnext.stock.doctype.stock_entry.stock_entry.StockEntry,,High
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.stock_entry.test_stock_entry.TestStockEntry' has 31 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/stock_entry/test_stock_entry.py,erpnext.stock.doctype.stock_entry.test_stock_entry.TestStockEntry,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.taxes_and_totals.calculate_taxes_and_totals' has 28 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/controllers/taxes_and_totals.py,erpnext.controllers.taxes_and_totals.calculate_taxes_and_totals,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.accounts_controller.AccountsController' has 28 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/controllers/accounts_controller.py,erpnext.controllers.accounts_controller.AccountsController,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.status_updater.StatusUpdater' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/controllers/status_updater.py,erpnext.controllers.status_updater.StatusUpdater,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.selling_controller.SellingController' has 20 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/controllers/selling_controller.py,erpnext.controllers.selling_controller.SellingController,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.buying_controller.BuyingController' has 20 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/controllers/buying_controller.py,erpnext.controllers.buying_controller.BuyingController,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.stock_controller.StockController' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/controllers/stock_controller.py,erpnext.controllers.stock_controller.StockController,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.shopping_cart.test_shopping_cart.TestShoppingCart' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/shopping_cart/test_shopping_cart.py,erpnext.shopping_cart.test_shopping_cart.TestShoppingCart,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.buying.doctype.supplier_quotation.supplier_quotation.SupplierQuotation' has LCOM of 15 (non-cohesive: 15, cohesive: 0)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/buying/doctype/supplier_quotation/supplier_quotation.py,erpnext.buying.doctype.supplier_quotation.supplier_quotation.SupplierQuotation,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.buying.doctype.purchase_order.purchase_order.PurchaseOrder' has LCOM of 17 (non-cohesive: 85, cohesive: 68)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/buying/doctype/purchase_order/purchase_order.py,erpnext.buying.doctype.purchase_order.purchase_order.PurchaseOrder,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.buying.doctype.request_for_quotation.request_for_quotation.RequestforQuotation' has LCOM of 92 (non-cohesive: 106, cohesive: 14)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py,erpnext.buying.doctype.request_for_quotation.request_for_quotation.RequestforQuotation,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.selling.doctype.sales_order.sales_order.SalesOrder' has LCOM of 143 (non-cohesive: 247, cohesive: 104)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/selling/doctype/sales_order/sales_order.py,erpnext.selling.doctype.sales_order.sales_order.SalesOrder,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.selling.doctype.sales_order.test_sales_order.TestSalesOrder' has LCOM of 53 (non-cohesive: 103, cohesive: 50)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/selling/doctype/sales_order/test_sales_order.py,erpnext.selling.doctype.sales_order.test_sales_order.TestSalesOrder,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.selling.doctype.installation_note.installation_note.InstallationNote' has LCOM of 33 (non-cohesive: 44, cohesive: 11)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/selling/doctype/installation_note/installation_note.py,erpnext.selling.doctype.installation_note.installation_note.InstallationNote,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.projects.doctype.timesheet.timesheet.Timesheet' has LCOM of 90 (non-cohesive: 195, cohesive: 105)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/projects/doctype/timesheet/timesheet.py,erpnext.projects.doctype.timesheet.timesheet.Timesheet,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.crm.doctype.opportunity.opportunity.Opportunity' has LCOM of 22 (non-cohesive: 50, cohesive: 28)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/crm/doctype/opportunity/opportunity.py,erpnext.crm.doctype.opportunity.opportunity.Opportunity,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.setup.doctype.email_digest.email_digest.EmailDigest' has LCOM of 28 (non-cohesive: 164, cohesive: 136)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/setup/doctype/email_digest/email_digest.py,erpnext.setup.doctype.email_digest.email_digest.EmailDigest,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.setup.doctype.naming_series.naming_series.NamingSeries' has LCOM of 25 (non-cohesive: 35, cohesive: 10)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/setup/doctype/naming_series/naming_series.py,erpnext.setup.doctype.naming_series.naming_series.NamingSeries,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.manufacturing.doctype.bom.bom.BOM' has LCOM of 39 (non-cohesive: 252, cohesive: 213)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/manufacturing/doctype/bom/bom.py,erpnext.manufacturing.doctype.bom.bom.BOM,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.manufacturing.doctype.production_order.production_order.ProductionOrder' has LCOM of 65 (non-cohesive: 313, cohesive: 248)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/manufacturing/doctype/production_order/production_order.py,erpnext.manufacturing.doctype.production_order.production_order.ProductionOrder,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.utilities.transaction_base.TransactionBase' has LCOM of 23 (non-cohesive: 34, cohesive: 11)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/utilities/transaction_base.py,erpnext.utilities.transaction_base.TransactionBase,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.accounts.report.accounts_receivable.accounts_receivable.ReceivablePayableReport' has LCOM of 16 (non-cohesive: 68, cohesive: 52)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/report/accounts_receivable/accounts_receivable.py,erpnext.accounts.report.accounts_receivable.accounts_receivable.ReceivablePayableReport,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice' has LCOM of 62 (non-cohesive: 311, cohesive: 249)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/sales_invoice/test_sales_invoice.py,erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.accounts.doctype.sales_invoice.sales_invoice.SalesInvoice' has LCOM of 275 (non-cohesive: 678, cohesive: 403)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/sales_invoice/sales_invoice.py,erpnext.accounts.doctype.sales_invoice.sales_invoice.SalesInvoice,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.accounts.doctype.tax_rule.test_tax_rule.TestTaxRule' has LCOM of 11 (non-cohesive: 33, cohesive: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/accounts/doctype/tax_rule/test_tax_rule.py,erpnext.accounts.doctype.tax_rule.test_tax_rule.TestTaxRule,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.hr.doctype.salary_slip.test_salary_slip.TestSalarySlip' has LCOM of 37 (non-cohesive: 41, cohesive: 4)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/hr/doctype/salary_slip/test_salary_slip.py,erpnext.hr.doctype.salary_slip.test_salary_slip.TestSalarySlip,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.hr.doctype.salary_structure.salary_structure.SalaryStructure' has LCOM of 11 (non-cohesive: 28, cohesive: 17)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/hr/doctype/salary_structure/salary_structure.py,erpnext.hr.doctype.salary_structure.salary_structure.SalaryStructure,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.hr.doctype.leave_application.test_leave_application.TestLeaveApplication' has LCOM of 30 (non-cohesive: 69, cohesive: 39)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/hr/doctype/leave_application/test_leave_application.py,erpnext.hr.doctype.leave_application.test_leave_application.TestLeaveApplication,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.maintenance.doctype.maintenance_schedule.maintenance_schedule.MaintenanceSchedule' has LCOM of 21 (non-cohesive: 63, cohesive: 42)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/maintenance/doctype/maintenance_schedule/maintenance_schedule.py,erpnext.maintenance.doctype.maintenance_schedule.maintenance_schedule.MaintenanceSchedule,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.stock.doctype.stock_entry.test_stock_entry.TestStockEntry' has LCOM of 45 (non-cohesive: 255, cohesive: 210)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/stock/doctype/stock_entry/test_stock_entry.py,erpnext.stock.doctype.stock_entry.test_stock_entry.TestStockEntry,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.controllers.selling_controller.SellingController' has LCOM of 38 (non-cohesive: 114, cohesive: 76)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/controllers/selling_controller.py,erpnext.controllers.selling_controller.SellingController,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.shopping_cart.test_shopping_cart.TestShoppingCart' has LCOM of 64 (non-cohesive: 92, cohesive: 28)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/shopping_cart/test_shopping_cart.py,erpnext.shopping_cart.test_shopping_cart.TestShoppingCart,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.shopping_cart.doctype.shopping_cart_settings.shopping_cart_settings.ShoppingCartSettings' has LCOM of 11 (non-cohesive: 13, cohesive: 2)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/shopping_cart/doctype/shopping_cart_settings/shopping_cart_settings.py,erpnext.shopping_cart.doctype.shopping_cart_settings.shopping_cart_settings.ShoppingCartSettings,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.buying.doctype.purchase_order.purchase_order.PurchaseOrder' has RFC of 42 (methods: 18, external calls: 24)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/buying/doctype/purchase_order/purchase_order.py,erpnext.buying.doctype.purchase_order.purchase_order.PurchaseOrder,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.buying.doctype.request_for_quotation.request_for_quotation.RequestforQuotation' has RFC of 33 (methods: 16, external calls: 17)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py,erpnext.buying.doctype.request_for_quotation.request_for_quotation.RequestforQuotation,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.selling.doctype.sales_order.sales_order.SalesOrder' has RFC of 46 (methods: 27, external calls: 19)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/selling/doctype/sales_order/sales_order.py,erpnext.selling.doctype.sales_order.sales_order.SalesOrder,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.selling.doctype.sales_order.test_sales_order.TestSalesOrder' has RFC of 43 (methods: 18, external calls: 25)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/selling/doctype/sales_order/test_sales_order.py,erpnext.selling.doctype.sales_order.test_sales_order.TestSalesOrder,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.selling.doctype.customer.customer.Customer' has RFC of 28 (methods: 16, external calls: 12)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v7.0.34/erpnext/selling/doctype/customer/customer.py,erpnext.selling.doctype.customer.customer.Customer,,Medium
