version,file_path,smell_count,subtype
v22.1,telegram/ext/_baseratelimiter.py,1,Unclassified
v22.1,telegram/ext/_baseupdateprocessor.py,1,Unclassified
v22.1,telegram/ext/_callbackcontext.py,1,Unclassified
v22.1,telegram/ext/_callbackdatacache.py,1,Unclassified
v22.1,telegram/ext/_contexttypes.py,0,Unclassified
v22.1,telegram/ext/_defaults.py,1,Unclassified
v22.1,telegram/ext/_dictpersistence.py,2,Unclassified
v22.1,telegram/ext/_extbot.py,2,Unclassified
v22.1,telegram/ext/_handlers/__init__.py,0,Unclassified
v22.1,telegram/ext/_handlers/basehandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/businessconnectionhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/businessmessagesdeletedhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/callbackqueryhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/chatboosthandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/chatjoinrequesthandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/chatmemberhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/choseninlineresulthandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/commandhandler.py,2,Unclassified
v22.1,telegram/ext/_handlers/conversationhandler.py,2,Unclassified
v22.1,telegram/ext/_handlers/inlinequeryhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/messagehandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/messagereactionhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/paidmediapurchasedhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/pollanswerhandler.py,0,Unclassified
v22.1,telegram/ext/_handlers/pollhandler.py,0,Unclassified
v22.1,telegram/ext/_handlers/precheckoutqueryhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/prefixhandler.py,3,Unclassified
v22.1,telegram/ext/_handlers/shippingqueryhandler.py,0,Unclassified
v22.1,telegram/ext/_handlers/stringcommandhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/stringregexhandler.py,1,Unclassified
v22.1,telegram/ext/_handlers/typehandler.py,1,Unclassified
v22.1,telegram/ext/_jobqueue.py,1,Unclassified
v22.1,telegram/ext/_picklepersistence.py,2,Unclassified
v22.1,telegram/ext/_updater.py,2,Unclassified
v22.1,telegram/ext/_utils/__init__.py,0,Utils
v22.1,telegram/ext/_utils/_update_parsing.py,0,Utils
v22.1,telegram/ext/_utils/asyncio.py,0,Utils
v22.1,telegram/ext/_utils/networkloop.py,1,Utils
v22.1,telegram/ext/_utils/stack.py,0,Utils
v22.1,telegram/ext/_utils/trackingdict.py,0,Utils
v22.1,telegram/ext/_utils/types.py,1,Utils
v22.1,telegram/ext/_utils/webhookhandler.py,2,Utils
v22.1,telegram/ext/filters.py,2,Unclassified
v22.1,telegram/helpers.py,2,Unclassified
v22.1,telegram/request/__init__.py,0,Unclassified
v22.1,telegram/request/_baserequest.py,1,Unclassified
v22.1,telegram/request/_httpxrequest.py,1,Unclassified
v22.1,telegram/request/_requestdata.py,1,Unclassified
v22.1,telegram/request/_requestparameter.py,2,Unclassified
v22.1,telegram/warnings.py,0,Unclassified
v22.1,tests/__init__.py,0,Tests
v22.1,tests/_files/__init__.py,0,Tests
v22.1,tests/_files/conftest.py,1,Tests
v22.1,tests/_files/test_animation.py,5,Tests
v22.1,tests/_files/test_audio.py,3,Tests
v22.1,tests/_files/test_chatphoto.py,1,Tests
v22.1,tests/_files/test_contact.py,1,Tests
v22.1,tests/_files/test_document.py,1,Tests
v22.1,tests/_files/test_file.py,1,Tests
v22.1,tests/_files/test_inputfile.py,1,Tests
v22.1,tests/_files/test_inputmedia.py,1,Tests
v22.1,tests/_files/test_inputprofilephoto.py,0,Tests
v22.1,tests/_files/test_inputsticker.py,0,Tests
v22.1,tests/_files/test_inputstorycontent.py,1,Tests
v22.1,tests/_files/test_location.py,1,Tests
v22.1,tests/_files/test_photo.py,4,Tests
v22.1,tests/_files/test_sticker.py,1,Tests
v22.1,tests/_files/test_venue.py,1,Tests
v22.1,tests/_files/test_video.py,2,Tests
v22.1,tests/_files/test_videonote.py,1,Tests
v22.1,tests/_files/test_voice.py,1,Tests
v22.1,tests/_games/__init__.py,0,Tests
v22.1,tests/_games/test_game.py,1,Tests
v22.1,tests/_games/test_gamehighscore.py,0,Tests
v22.1,tests/_inline/__init__.py,0,Tests
v22.1,tests/_inline/test_inlinekeyboardbutton.py,1,Tests
v22.1,tests/_inline/test_inlinekeyboardmarkup.py,1,Tests
v22.1,tests/_inline/test_inlinequery.py,1,Tests
v22.1,tests/_inline/test_inlinequeryresultarticle.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultaudio.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultcachedaudio.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultcacheddocument.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultcachedgif.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultcachedmpeg4gif.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultcachedphoto.py,1,Tests
v22.1,tests/_inline/test_inlinequeryresultcachedsticker.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultcachedvideo.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultcachedvoice.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultcontact.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultdocument.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultgame.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultgif.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultlocation.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultmpeg4gif.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultphoto.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultvenue.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultvideo.py,0,Tests
v22.1,tests/_inline/test_inlinequeryresultvoice.py,0,Tests
v22.1,tests/_inline/test_inputcontactmessagecontent.py,0,Tests
v22.1,tests/_inline/test_inputinvoicemessagecontent.py,0,Tests
v22.1,tests/_inline/test_inputlocationmessagecontent.py,0,Tests
v22.1,tests/_inline/test_inputtextmessagecontent.py,0,Tests
v22.1,tests/_inline/test_inputvenuemessagecontent.py,0,Tests
v22.1,tests/_inline/test_preparedinlinemessage.py,0,Tests
v22.1,tests/_passport/__init__.py,0,Tests
v22.1,tests/_passport/test_encryptedcredentials.py,0,Tests
v22.1,tests/_passport/test_encryptedpassportelement.py,0,Tests
v22.1,tests/_passport/test_no_passport.py,0,Tests
v22.1,tests/_passport/test_passport.py,2,Tests
v22.1,tests/_passport/test_passportelementerrordatafield.py,0,Tests
v22.1,tests/_passport/test_passportelementerrorfile.py,0,Tests
v22.1,tests/_passport/test_passportelementerrorfiles.py,0,Tests
v22.1,tests/_passport/test_passportelementerrorfrontside.py,0,Tests
v22.1,tests/_passport/test_passportelementerrorreverseside.py,0,Tests
v22.1,tests/_passport/test_passportelementerrorselfie.py,0,Tests
v22.1,tests/_passport/test_passportelementerrortranslationfile.py,0,Tests
v22.1,tests/_passport/test_passportelementerrortranslationfiles.py,0,Tests
v22.1,tests/_passport/test_passportelementerrorunspecified.py,0,Tests
v22.1,tests/_passport/test_passportfile.py,0,Tests
v22.1,tests/_payment/__init__.py,0,Tests
v22.1,tests/_payment/stars/__init__.py,0,Tests
v22.1,tests/_payment/stars/test_affiliateinfo.py,0,Tests
v22.1,tests/_payment/stars/test_revenuewithdrawelstate.py,1,Tests
v22.1,tests/_payment/stars/test_staramount.py,0,Tests
v22.1,tests/_payment/stars/test_startransactions.py,1,Tests
v22.1,tests/_payment/stars/test_transactionpartner.py,1,Tests
v22.1,tests/_payment/test_invoice.py,1,Tests
v22.1,tests/_payment/test_labeledprice.py,0,Tests
v22.1,tests/_payment/test_orderinfo.py,0,Tests
v22.1,tests/_payment/test_precheckoutquery.py,1,Tests
v22.1,tests/_payment/test_refundedpayment.py,0,Tests
v22.1,tests/_payment/test_shippingaddress.py,0,Tests
v22.1,tests/_payment/test_shippingoption.py,0,Tests
v22.1,tests/_payment/test_shippingquery.py,1,Tests
v22.1,tests/_payment/test_successfulpayment.py,1,Tests
v22.1,tests/_utils/__init__.py,0,Tests
v22.1,tests/_utils/test_datetime.py,1,Tests
v22.1,tests/_utils/test_defaultvalue.py,0,Tests
v22.1,tests/_utils/test_files.py,1,Tests
v22.1,tests/auxil/__init__.py,0,Tests
v22.1,tests/auxil/asyncio_helpers.py,0,Tests
v22.1,tests/auxil/bot_method_checks.py,2,Tests
v22.1,tests/auxil/build_messages.py,1,Tests
v22.1,tests/auxil/ci_bots.py,1,Tests
v22.1,tests/auxil/constants.py,1,Tests
v22.1,tests/auxil/dummy_objects.py,1,Tests
v22.1,tests/auxil/envvars.py,0,Tests
v22.1,tests/auxil/files.py,0,Tests
v22.1,tests/auxil/monkeypatch.py,0,Tests
v22.1,tests/auxil/networking.py,1,Tests
v22.1,tests/auxil/pytest_classes.py,1,Tests
v22.1,tests/auxil/slots.py,0,Tests
v22.1,tests/auxil/string_manipulation.py,0,Tests
v22.1,tests/auxil/timezones.py,0,Tests
v22.1,tests/conftest.py,3,Tests
v22.1,tests/docs/admonition_inserter.py,0,Tests
v22.1,tests/ext/__init__.py,0,Tests
v22.1,tests/ext/_utils/__init__.py,0,Tests
v22.1,tests/ext/_utils/test_stack.py,0,Tests
v22.1,tests/ext/_utils/test_trackingdict.py,1,Tests
v22.1,tests/ext/conftest.py,2,Tests
v22.1,tests/ext/test_application.py,1,Tests
v22.1,tests/ext/test_applicationbuilder.py,2,Tests
v22.1,tests/ext/test_basehandler.py,1,Tests
v22.1,tests/ext/test_basepersistence.py,1,Tests
v22.1,tests/ext/test_baseupdateprocessor.py,1,Tests
v22.1,tests/ext/test_businessconnectionhandler.py,1,Tests
v22.1,tests/ext/test_businessmessagesdeletedhandler.py,1,Tests
v22.1,tests/ext/test_callbackcontext.py,1,Tests
v22.1,tests/ext/test_callbackdatacache.py,1,Tests
v22.1,tests/ext/test_callbackqueryhandler.py,5,Tests
v22.1,tests/ext/test_chatboosthandler.py,3,Tests
v22.1,tests/ext/test_chatjoinrequesthandler.py,1,Tests
v22.1,tests/ext/test_chatmemberhandler.py,1,Tests
v22.1,tests/ext/test_choseninlineresulthandler.py,1,Tests
v22.1,tests/ext/test_commandhandler.py,1,Tests
v22.1,tests/ext/test_contexttypes.py,1,Tests
v22.1,tests/ext/test_conversationhandler.py,1,Tests
v22.1,tests/ext/test_defaults.py,0,Tests
v22.1,tests/ext/test_dictpersistence.py,6,Tests
v22.1,tests/ext/test_filters.py,1,Tests
v22.1,tests/ext/test_inlinequeryhandler.py,1,Tests
v22.1,tests/ext/test_jobqueue.py,1,Tests
v22.1,tests/ext/test_messagehandler.py,3,Tests
v22.1,tests/ext/test_messagereactionhandler.py,1,Tests
v22.1,tests/ext/test_paidmediapurchasedhandler.py,1,Tests
v22.1,tests/ext/test_picklepersistence.py,1,Tests
v22.1,tests/ext/test_pollanswerhandler.py,0,Tests
v22.1,tests/ext/test_pollhandler.py,1,Tests
v22.1,tests/ext/test_precheckoutqueryhandler.py,1,Tests
v22.1,tests/ext/test_prefixhandler.py,1,Tests
v22.1,tests/ext/test_ratelimiter.py,1,Tests
v22.1,tests/ext/test_shippingqueryhandler.py,0,Tests
v22.1,tests/ext/test_stringcommandhandler.py,0,Tests
v22.1,tests/ext/test_stringregexhandler.py,2,Tests
v22.1,tests/ext/test_typehandler.py,0,Tests
v22.1,tests/ext/test_updater.py,1,Tests
v22.1,tests/request/__init__.py,0,Tests
v22.1,tests/request/test_request.py,1,Tests
v22.1,tests/request/test_requestdata.py,1,Tests
v22.1,tests/request/test_requestparameter.py,1,Tests
v22.1,tests/test_birthdate.py,0,Tests
v22.1,tests/test_bot.py,2,Tests
v22.1,tests/test_botcommand.py,0,Tests
v22.1,tests/test_botcommandscope.py,3,Tests
v22.1,tests/test_botdescription.py,0,Tests
v22.1,tests/test_botname.py,0,Tests
v22.1,tests/test_business_classes.py,1,Tests
v22.1,tests/test_business_methods.py,1,Tests
v22.1,tests/test_callbackquery.py,1,Tests
v22.1,tests/test_chat.py,1,Tests
v22.1,tests/test_chatadministratorrights.py,0,Tests
v22.1,tests/test_chatbackground.py,1,Tests
v22.1,tests/test_chatboost.py,1,Tests
v22.1,tests/test_chatfullinfo.py,1,Tests
v22.1,tests/test_chatinvitelink.py,1,Tests
v22.1,tests/test_chatjoinrequest.py,1,Tests
v22.1,tests/test_chatlocation.py,0,Tests
v22.1,tests/test_chatmember.py,1,Tests
v22.1,tests/test_chatmemberupdated.py,2,Tests
v22.1,tests/test_chatpermissions.py,0,Tests
v22.1,tests/test_choseninlineresult.py,1,Tests
v22.1,tests/test_constants.py,0,Tests
v22.1,tests/test_copytextbutton.py,0,Tests
v22.1,tests/test_dice.py,0,Tests
v22.1,tests/test_enum_types.py,1,Tests
v22.1,tests/test_error.py,1,Tests
v22.1,tests/test_forcereply.py,0,Tests
v22.1,tests/test_forum.py,2,Tests
v22.1,tests/test_gifts.py,3,Tests
v22.1,tests/test_giveaway.py,1,Tests
v22.1,tests/test_helpers.py,1,Tests
v22.1,tests/test_inlinequeryresultsbutton.py,0,Tests
v22.1,tests/test_keyboardbutton.py,1,Tests
v22.1,tests/test_keyboardbuttonpolltype.py,0,Tests
v22.1,tests/test_keyboardbuttonrequest.py,1,Tests
v22.1,tests/test_linkpreviewoptions.py,0,Tests
v22.1,tests/test_loginurl.py,0,Tests
v22.1,tests/test_maybeinaccessiblemessage.py,1,Tests
v22.1,tests/test_menubutton.py,1,Tests
v22.1,tests/test_message.py,1,Tests
v22.1,tests/test_messageautodeletetimerchanged.py,6,Tests
v22.1,tests/test_messageentity.py,1,Tests
v22.1,tests/test_messageid.py,0,Tests
v22.1,tests/test_messageorigin.py,3,Tests
v22.1,tests/test_meta.py,0,Tests
v22.1,tests/test_modules.py,0,Tests
v22.1,tests/test_official/__init__.py,0,Tests
v22.1,tests/test_official/arg_type_checker.py,1,Tests
v22.1,tests/test_official/exceptions.py,0,Tests
v22.1,tests/test_official/helpers.py,1,Tests
v22.1,tests/test_official/scraper.py,0,Tests
v22.1,tests/test_official/test_official.py,0,Tests
v22.1,tests/test_ownedgift.py,1,Tests
v22.1,tests/test_paidmedia.py,1,Tests
v22.1,tests/test_paidmessagepricechanged.py,0,Tests
v22.1,tests/test_poll.py,1,Tests
v22.1,tests/test_proximityalerttriggered.py,0,Tests
v22.1,tests/test_reaction.py,1,Tests
v22.1,tests/test_reply.py,1,Tests
v22.1,tests/test_replykeyboardmarkup.py,1,Tests
v22.1,tests/test_replykeyboardremove.py,0,Tests
v22.1,tests/test_sentwebappmessage.py,0,Tests
v22.1,tests/test_shared.py,3,Tests
v22.1,tests/test_slots.py,0,Tests
v22.1,tests/test_story.py,0,Tests
v22.1,tests/test_storyarea.py,1,Tests
v22.1,tests/test_switchinlinequerychosenchat.py,0,Tests
v22.1,tests/test_telegramobject.py,1,Tests
v22.1,tests/test_uniquegift.py,1,Tests
v22.1,tests/test_update.py,2,Tests
v22.1,tests/test_user.py,3,Tests
v22.1,tests/test_userprofilephotos.py,1,Tests
v22.1,tests/test_version.py,0,Tests
v22.1,tests/test_videochat.py,2,Tests
v22.1,tests/test_warnings.py,0,Tests
v22.1,tests/test_webappdata.py,0,Tests
v22.1,tests/test_webappinfo.py,0,Tests
v22.1,tests/test_webhookinfo.py,1,Tests
v22.1,tests/test_writeaccessallowed.py,0,Tests
