Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.bias_op_test.BiasAddTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/bias_op_test.py,tensorflow.python.kernel_tests.bias_op_test.BiasAddTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.stack_ops_test.StackOpTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/stack_ops_test.py,tensorflow.python.kernel_tests.stack_ops_test.StackOpTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.one_hot_op_test.OneHotTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/one_hot_op_test.py,tensorflow.python.kernel_tests.one_hot_op_test.OneHotTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.seq2seq_test.Seq2SeqTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/seq2seq_test.py,tensorflow.python.kernel_tests.seq2seq_test.Seq2SeqTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.template_test.TemplateTest' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/template_test.py,tensorflow.python.kernel_tests.template_test.TemplateTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.rnn_test.LSTMTest' has 23 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/rnn_test.py,tensorflow.python.kernel_tests.rnn_test.LSTMTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.depthwise_conv_op_test.DepthwiseConv2DTest' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/depthwise_conv_op_test.py,tensorflow.python.kernel_tests.depthwise_conv_op_test.DepthwiseConv2DTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.slice_op_test.SliceTest' has 23 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/slice_op_test.py,tensorflow.python.kernel_tests.slice_op_test.SliceTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.concat_op_test.ConcatOpTest' has 26 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/concat_op_test.py,tensorflow.python.kernel_tests.concat_op_test.ConcatOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.decode_csv_op_test.DecodeCSVOpTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/decode_csv_op_test.py,tensorflow.python.kernel_tests.decode_csv_op_test.DecodeCSVOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.transpose_op_test.TransposeTest' has 21 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/transpose_op_test.py,tensorflow.python.kernel_tests.transpose_op_test.TransposeTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.spacetodepth_op_test.SpaceToDepthTest' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/spacetodepth_op_test.py,tensorflow.python.kernel_tests.spacetodepth_op_test.SpaceToDepthTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.listdiff_op_test.ListDiffTest' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/listdiff_op_test.py,tensorflow.python.kernel_tests.listdiff_op_test.ListDiffTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.clip_ops_test.ClipTest' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/clip_ops_test.py,tensorflow.python.kernel_tests.clip_ops_test.ClipTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.sparse_concat_op_test.SparseConcatTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/sparse_concat_op_test.py,tensorflow.python.kernel_tests.sparse_concat_op_test.SparseConcatTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.embedding_ops_test.EmbeddingLookupTest' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/embedding_ops_test.py,tensorflow.python.kernel_tests.embedding_ops_test.EmbeddingLookupTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.pad_op_test.PadOpTest' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/pad_op_test.py,tensorflow.python.kernel_tests.pad_op_test.PadOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.reduce_join_op_test.ReduceJoinTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/reduce_join_op_test.py,tensorflow.python.kernel_tests.reduce_join_op_test.ReduceJoinTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.xent_op_test.XentTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/xent_op_test.py,tensorflow.python.kernel_tests.xent_op_test.XentTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.scalar_strict_test.ScalarStrictTest' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/scalar_strict_test.py,tensorflow.python.kernel_tests.scalar_strict_test.ScalarStrictTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.partitioned_variables_test.PartitionedVariablesTestCase' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/partitioned_variables_test.py,tensorflow.python.kernel_tests.partitioned_variables_test.PartitionedVariablesTestCase,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.sparse_xent_op_test.SparseXentTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/sparse_xent_op_test.py,tensorflow.python.kernel_tests.sparse_xent_op_test.SparseXentTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.sparse_to_dense_op_py_test.SparseToDenseTest' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/sparse_to_dense_op_py_test.py,tensorflow.python.kernel_tests.sparse_to_dense_op_py_test.SparseToDenseTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.cast_op_test.CastOpTest' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/cast_op_test.py,tensorflow.python.kernel_tests.cast_op_test.CastOpTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.tensor_array_ops_test.TensorArrayCPUTest' has 42 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/tensor_array_ops_test.py,tensorflow.python.kernel_tests.tensor_array_ops_test.TensorArrayCPUTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.control_flow_ops_py_test.ControlFlowTest' has 87 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/control_flow_ops_py_test.py,tensorflow.python.kernel_tests.control_flow_ops_py_test.ControlFlowTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.split_op_test.SplitOpTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/split_op_test.py,tensorflow.python.kernel_tests.split_op_test.SplitOpTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.variables_test.VariablesTestCase' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/variables_test.py,tensorflow.python.kernel_tests.variables_test.VariablesTestCase,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.variable_scope_test.VariableStoreTest' has 21 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/variable_scope_test.py,tensorflow.python.kernel_tests.variable_scope_test.VariableStoreTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.pooling_ops_test.PoolingTest' has 53 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/kernel_tests/pooling_ops_test.py,tensorflow.python.kernel_tests.pooling_ops_test.PoolingTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.training.supervisor.Supervisor' has 21 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/training/supervisor.py,tensorflow.python.training.supervisor.Supervisor,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.training.saver_test.MetaGraphTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/training/saver_test.py,tensorflow.python.training.saver_test.MetaGraphTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.training.training_ops_test.TrainingOpsTest' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/training/training_ops_test.py,tensorflow.python.training.training_ops_test.TrainingOpsTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.training.summary_writer_test.SummaryWriterTestCase' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/training/summary_writer_test.py,tensorflow.python.training.summary_writer_test.SummaryWriterTestCase,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.training.saver.BaseSaverBuilder' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/training/saver.py,tensorflow.python.training.saver.BaseSaverBuilder,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.training.saver.Saver' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/training/saver.py,tensorflow.python.training.saver.Saver,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.training.optimizer.Optimizer' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/training/optimizer.py,tensorflow.python.training.optimizer.Optimizer,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.training.supervisor_test.SupervisorTest' has 21 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/training/supervisor_test.py,tensorflow.python.training.supervisor_test.SupervisorTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.platform.gfile._GFileBase' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/platform/gfile.py,tensorflow.python.platform.gfile._GFileBase,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.platform.default._gfile._GFileBase' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/platform/default/_gfile.py,tensorflow.python.platform.default._gfile._GFileBase,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.ops.variables.Variable' has 21 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/ops/variables.py,tensorflow.python.ops.variables.Variable,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.ops.nn_test.BatchNormalizationTest' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/ops/nn_test.py,tensorflow.python.ops.nn_test.BatchNormalizationTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.ops.gradients_test.GradientsTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/ops/gradients_test.py,tensorflow.python.ops.gradients_test.GradientsTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.ops.op_def_library_test.OpDefLibraryTest' has 52 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/ops/op_def_library_test.py,tensorflow.python.ops.op_def_library_test.OpDefLibraryTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.client.timeline._ChromeTraceFormatter' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/client/timeline.py,tensorflow.python.client.timeline._ChromeTraceFormatter,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.client.timeline.Timeline' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/client/timeline.py,tensorflow.python.client.timeline.Timeline,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.client.session.BaseSession' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/client/session.py,tensorflow.python.client.session.BaseSession,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.client.session_test.SessionTest' has 54 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/client/session_test.py,tensorflow.python.client.session_test.SessionTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.summary.event_accumulator_test.MockingEventAccumulatorTest' has 18 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v0.8.0/tensorflow/python/summary/event_accumulator_test.py,tensorflow.python.summary.event_accumulator_test.MockingEventAccumulatorTest,,High
