Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,High Response for a Class (RFC),"Class 'stock.doctype.warehouse.warehouse.DocType' has RFC of 22 (methods: 10, external calls: 12)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/stock/doctype/warehouse/warehouse.py,stock.doctype.warehouse.warehouse.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'stock.doctype.stock_entry.stock_entry.DocType' has RFC of 60 (methods: 34, external calls: 26)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/stock/doctype/stock_entry/stock_entry.py,stock.doctype.stock_entry.stock_entry.DocType,,High
Structural,High Response for a Class (RFC),"Class 'stock.doctype.stock_entry.test_stock_entry.TestStockEntry' has RFC of 57 (methods: 37, external calls: 20)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/stock/doctype/stock_entry/test_stock_entry.py,stock.doctype.stock_entry.test_stock_entry.TestStockEntry,,High
Structural,High Response for a Class (RFC),"Class 'controllers.accounts_controller.AccountsController' has RFC of 57 (methods: 26, external calls: 31)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/controllers/accounts_controller.py,controllers.accounts_controller.AccountsController,,High
Structural,High Response for a Class (RFC),"Class 'controllers.selling_controller.SellingController' has RFC of 50 (methods: 26, external calls: 24)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/controllers/selling_controller.py,controllers.selling_controller.SellingController,,High
Structural,High Response for a Class (RFC),"Class 'controllers.buying_controller.BuyingController' has RFC of 43 (methods: 23, external calls: 20)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/controllers/buying_controller.py,controllers.buying_controller.BuyingController,,High
Structural,High Response for a Class (RFC),"Class 'controllers.stock_controller.StockController' has RFC of 31 (methods: 16, external calls: 15)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/controllers/stock_controller.py,controllers.stock_controller.StockController,,High
Structural,High Lines of Code (LOC),"Module 'buying.doctype.purchase_order.purchase_order' has 187 effective code lines
(Total: 259, Code: 187, Doc: 0, Import: 11, Blank: 46)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/buying/doctype/purchase_order/purchase_order.py,buying.doctype.purchase_order.purchase_order,,Medium
Structural,High Lines of Code (LOC),"Module 'selling.utils.cart' has 260 effective code lines
(Total: 462, Code: 260, Doc: 77, Import: 9, Blank: 110)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/selling/utils/cart.py,selling.utils.cart,,High
Structural,High Lines of Code (LOC),"Module 'selling.doctype.sales_order.sales_order' has 325 effective code lines
(Total: 419, Code: 325, Doc: 0, Import: 15, Blank: 68)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/selling/doctype/sales_order/sales_order.py,selling.doctype.sales_order.sales_order,,High
Structural,High Lines of Code (LOC),"Module 'patches.patch_list' has 262 effective code lines
(Total: 266, Code: 262, Doc: 0, Import: 1, Blank: 1)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/patches/patch_list.py,patches.patch_list,,High
Structural,High Lines of Code (LOC),"Module 'setup.page.setup.setup' has 245 effective code lines
(Total: 260, Code: 245, Doc: 0, Import: 3, Blank: 10)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/setup/page/setup/setup.py,setup.page.setup.setup,,High
Structural,High Lines of Code (LOC),"Module 'setup.doctype.company.company' has 280 effective code lines
(Total: 339, Code: 280, Doc: 3, Import: 6, Blank: 42)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/setup/doctype/company/company.py,setup.doctype.company.company,,High
Structural,High Lines of Code (LOC),"Module 'manufacturing.doctype.bom.bom' has 254 effective code lines
(Total: 458, Code: 254, Doc: 116, Import: 11, Blank: 72)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/manufacturing/doctype/bom/bom.py,manufacturing.doctype.bom.bom,,High
Structural,High Lines of Code (LOC),"Module 'accounts.doctype.sales_invoice.test_sales_invoice' has 920 effective code lines
(Total: 1146, Code: 920, Doc: 0, Import: 30, Blank: 154)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/accounts/doctype/sales_invoice/test_sales_invoice.py,accounts.doctype.sales_invoice.test_sales_invoice,,High
Structural,High Lines of Code (LOC),"Module 'accounts.doctype.purchase_invoice.test_purchase_invoice' has 356 effective code lines
(Total: 415, Code: 356, Doc: 0, Import: 12, Blank: 37)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/accounts/doctype/purchase_invoice/test_purchase_invoice.py,accounts.doctype.purchase_invoice.test_purchase_invoice,,High
Structural,High Lines of Code (LOC),"Module 'accounts.doctype.purchase_invoice.purchase_invoice' has 346 effective code lines
(Total: 472, Code: 346, Doc: 6, Import: 14, Blank: 70)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/accounts/doctype/purchase_invoice/purchase_invoice.py,accounts.doctype.purchase_invoice.purchase_invoice,,High
Structural,High Lines of Code (LOC),"Module 'accounts.doctype.journal_voucher.journal_voucher' has 300 effective code lines
(Total: 463, Code: 300, Doc: 48, Import: 17, Blank: 79)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/accounts/doctype/journal_voucher/journal_voucher.py,accounts.doctype.journal_voucher.journal_voucher,,High
Structural,High Lines of Code (LOC),"Module 'support.doctype.maintenance_schedule.maintenance_schedule' has 242 effective code lines
(Total: 321, Code: 242, Doc: 0, Import: 9, Blank: 54)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/support/doctype/maintenance_schedule/maintenance_schedule.py,support.doctype.maintenance_schedule.maintenance_schedule,,High
Structural,High Lines of Code (LOC),"Module 'stock.doctype.material_request.material_request' has 194 effective code lines
(Total: 372, Code: 194, Doc: 88, Import: 15, Blank: 69)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/stock/doctype/material_request/material_request.py,stock.doctype.material_request.material_request,,Medium
Structural,High Lines of Code (LOC),"Module 'stock.doctype.material_request.test_material_request' has 259 effective code lines
(Total: 357, Code: 259, Doc: 0, Import: 11, Blank: 60)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/stock/doctype/material_request/test_material_request.py,stock.doctype.material_request.test_material_request,,Medium
Structural,High Lines of Code (LOC),"Module 'stock.doctype.item.test_item' has 242 effective code lines
(Total: 252, Code: 242, Doc: 0, Import: 4, Blank: 4)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/stock/doctype/item/test_item.py,stock.doctype.item.test_item,,Medium
Structural,High Lines of Code (LOC),"Module 'stock.doctype.item.item' has 212 effective code lines
(Total: 295, Code: 212, Doc: 7, Import: 16, Blank: 56)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/v3.3.8/stock/doctype/item/item.py,stock.doctype.item.item,,Medium
