Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.report.accounts_receivable.accounts_receivable.AccountsReceivableReport' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/report/accounts_receivable/accounts_receivable.py,erpnext.accounts.report.accounts_receivable.accounts_receivable.AccountsReceivableReport,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice' has 28 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/sales_invoice/test_sales_invoice.py,erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.purchase_invoice.purchase_invoice.DocType' has 22 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py,erpnext.accounts.doctype.purchase_invoice.purchase_invoice.DocType,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.journal_voucher.journal_voucher.DocType' has 21 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/journal_voucher/journal_voucher.py,erpnext.accounts.doctype.journal_voucher.journal_voucher.DocType,,High
Structural,High Number of Methods (NOM),Class 'erpnext.accounts.doctype.account.account.DocType' has 24 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/account/account.py,erpnext.accounts.doctype.account.account.DocType,,High
Structural,High Number of Methods (NOM),Class 'erpnext.support.doctype.maintenance_schedule.maintenance_schedule.DocType' has 19 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py,erpnext.support.doctype.maintenance_schedule.maintenance_schedule.DocType,,High
Structural,High Number of Methods (NOM),Class 'erpnext.hr.doctype.leave_allocation.leave_allocation.DocType' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/hr/doctype/leave_allocation/leave_allocation.py,erpnext.hr.doctype.leave_allocation.leave_allocation.DocType,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.hr.doctype.salary_slip.salary_slip.DocType' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/hr/doctype/salary_slip/salary_slip.py,erpnext.hr.doctype.salary_slip.salary_slip.DocType,,High
Structural,High Number of Methods (NOM),Class 'erpnext.hr.doctype.leave_application.leave_application.DocType' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/hr/doctype/leave_application/leave_application.py,erpnext.hr.doctype.leave_application.leave_application.DocType,,High
Structural,High Number of Methods (NOM),Class 'erpnext.hr.doctype.leave_application.test_leave_application.TestLeaveApplication' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/hr/doctype/leave_application/test_leave_application.py,erpnext.hr.doctype.leave_application.test_leave_application.TestLeaveApplication,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.serial_no.serial_no.DocType' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/serial_no/serial_no.py,erpnext.stock.doctype.serial_no.serial_no.DocType,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.material_request.test_material_request.TestMaterialRequest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/material_request/test_material_request.py,erpnext.stock.doctype.material_request.test_material_request.TestMaterialRequest,,Medium
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.stock_entry.stock_entry.DocType' has 30 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/stock_entry/stock_entry.py,erpnext.stock.doctype.stock_entry.stock_entry.DocType,,High
Structural,High Number of Methods (NOM),Class 'erpnext.stock.doctype.stock_entry.test_stock_entry.TestStockEntry' has 44 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/stock_entry/test_stock_entry.py,erpnext.stock.doctype.stock_entry.test_stock_entry.TestStockEntry,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.accounts_controller.AccountsController' has 31 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/accounts_controller.py,erpnext.controllers.accounts_controller.AccountsController,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.selling_controller.SellingController' has 27 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/selling_controller.py,erpnext.controllers.selling_controller.SellingController,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.buying_controller.BuyingController' has 19 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/buying_controller.py,erpnext.controllers.buying_controller.BuyingController,,High
Structural,High Number of Methods (NOM),Class 'erpnext.controllers.stock_controller.StockController' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/stock_controller.py,erpnext.controllers.stock_controller.StockController,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.buying.doctype.purchase_common.purchase_common.DocType' has LCOM of 15 (non-cohesive: 15, cohesive: 0)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/buying/doctype/purchase_common/purchase_common.py,erpnext.buying.doctype.purchase_common.purchase_common.DocType,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.selling.doctype.sales_order.test_sales_order.TestSalesOrder' has LCOM of 66 (non-cohesive: 93, cohesive: 27)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/selling/doctype/sales_order/test_sales_order.py,erpnext.selling.doctype.sales_order.test_sales_order.TestSalesOrder,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.selling.doctype.installation_note.installation_note.DocType' has LCOM of 30 (non-cohesive: 54, cohesive: 24)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/selling/doctype/installation_note/installation_note.py,erpnext.selling.doctype.installation_note.installation_note.DocType,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.setup.doctype.naming_series.naming_series.DocType' has LCOM of 15 (non-cohesive: 30, cohesive: 15)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/setup/doctype/naming_series/naming_series.py,erpnext.setup.doctype.naming_series.naming_series.DocType,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.utilities.doctype.sms_control.sms_control.DocType' has LCOM of 24 (non-cohesive: 30, cohesive: 6)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/utilities/doctype/sms_control/sms_control.py,erpnext.utilities.doctype.sms_control.sms_control.DocType,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice' has LCOM of 42 (non-cohesive: 207, cohesive: 165)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/sales_invoice/test_sales_invoice.py,erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.support.doctype.maintenance_schedule.maintenance_schedule.DocType' has LCOM of 45 (non-cohesive: 108, cohesive: 63)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py,erpnext.support.doctype.maintenance_schedule.maintenance_schedule.DocType,,High
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.hr.doctype.leave_application.test_leave_application.TestLeaveApplication' has LCOM of 13 (non-cohesive: 35, cohesive: 22)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/hr/doctype/leave_application/test_leave_application.py,erpnext.hr.doctype.leave_application.test_leave_application.TestLeaveApplication,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.stock.doctype.landed_cost_wizard.landed_cost_wizard.DocType' has LCOM of 13 (non-cohesive: 14, cohesive: 1)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/landed_cost_wizard/landed_cost_wizard.py,erpnext.stock.doctype.landed_cost_wizard.landed_cost_wizard.DocType,,Medium
Structural,High Lack of Cohesion of Methods (LCOM),"Class 'erpnext.controllers.stock_controller.StockController' has LCOM of 22 (non-cohesive: 71, cohesive: 49)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/stock_controller.py,erpnext.controllers.stock_controller.StockController,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.buying.doctype.purchase_order.purchase_order.DocType' has RFC of 27 (methods: 11, external calls: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/buying/doctype/purchase_order/purchase_order.py,erpnext.buying.doctype.purchase_order.purchase_order.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.buying.doctype.supplier.supplier.DocType' has RFC of 24 (methods: 15, external calls: 9)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/buying/doctype/supplier/supplier.py,erpnext.buying.doctype.supplier.supplier.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.selling.doctype.opportunity.opportunity.DocType' has RFC of 23 (methods: 12, external calls: 11)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/selling/doctype/opportunity/opportunity.py,erpnext.selling.doctype.opportunity.opportunity.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.selling.doctype.sales_order.sales_order.DocType' has RFC of 36 (methods: 21, external calls: 15)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/selling/doctype/sales_order/sales_order.py,erpnext.selling.doctype.sales_order.sales_order.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.selling.doctype.sales_order.test_sales_order.TestSalesOrder' has RFC of 37 (methods: 16, external calls: 21)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/selling/doctype/sales_order/test_sales_order.py,erpnext.selling.doctype.sales_order.test_sales_order.TestSalesOrder,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.selling.doctype.installation_note.installation_note.DocType' has RFC of 22 (methods: 13, external calls: 9)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/selling/doctype/installation_note/installation_note.py,erpnext.selling.doctype.installation_note.installation_note.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.setup.doctype.email_digest.email_digest.DocType' has RFC of 58 (methods: 42, external calls: 16)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/setup/doctype/email_digest/email_digest.py,erpnext.setup.doctype.email_digest.email_digest.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.setup.doctype.naming_series.naming_series.DocType' has RFC of 24 (methods: 10, external calls: 14)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/setup/doctype/naming_series/naming_series.py,erpnext.setup.doctype.naming_series.naming_series.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.setup.doctype.company.company.DocType' has RFC of 32 (methods: 13, external calls: 19)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/setup/doctype/company/company.py,erpnext.setup.doctype.company.company.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.manufacturing.doctype.bom.bom.DocType' has RFC of 52 (methods: 34, external calls: 18)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/manufacturing/doctype/bom/bom.py,erpnext.manufacturing.doctype.bom.bom.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.utilities.transaction_base.TransactionBase' has RFC of 31 (methods: 12, external calls: 19)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/utilities/transaction_base.py,erpnext.utilities.transaction_base.TransactionBase,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.utilities.doctype.sms_control.sms_control.DocType' has RFC of 26 (methods: 9, external calls: 17)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/utilities/doctype/sms_control/sms_control.py,erpnext.utilities.doctype.sms_control.sms_control.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.accounts.report.accounts_receivable.accounts_receivable.AccountsReceivableReport' has RFC of 25 (methods: 15, external calls: 10)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/report/accounts_receivable/accounts_receivable.py,erpnext.accounts.report.accounts_receivable.accounts_receivable.AccountsReceivableReport,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice' has RFC of 45 (methods: 25, external calls: 20)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/sales_invoice/test_sales_invoice.py,erpnext.accounts.doctype.sales_invoice.test_sales_invoice.TestSalesInvoice,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.accounts.doctype.purchase_invoice.purchase_invoice.DocType' has RFC of 45 (methods: 22, external calls: 23)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py,erpnext.accounts.doctype.purchase_invoice.purchase_invoice.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.accounts.doctype.journal_voucher.journal_voucher.DocType' has RFC of 38 (methods: 21, external calls: 17)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/journal_voucher/journal_voucher.py,erpnext.accounts.doctype.journal_voucher.journal_voucher.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.accounts.doctype.account.account.DocType' has RFC of 37 (methods: 24, external calls: 13)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/account/account.py,erpnext.accounts.doctype.account.account.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.support.doctype.maintenance_schedule.maintenance_schedule.DocType' has RFC of 33 (methods: 19, external calls: 14)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/support/doctype/maintenance_schedule/maintenance_schedule.py,erpnext.support.doctype.maintenance_schedule.maintenance_schedule.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.hr.doctype.salary_slip.salary_slip.DocType' has RFC of 22 (methods: 16, external calls: 6)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/hr/doctype/salary_slip/salary_slip.py,erpnext.hr.doctype.salary_slip.salary_slip.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.hr.doctype.leave_application.leave_application.DocType' has RFC of 25 (methods: 17, external calls: 8)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/hr/doctype/leave_application/leave_application.py,erpnext.hr.doctype.leave_application.leave_application.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.stock.doctype.serial_no.serial_no.DocType' has RFC of 26 (methods: 15, external calls: 11)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/serial_no/serial_no.py,erpnext.stock.doctype.serial_no.serial_no.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.stock.doctype.material_request.material_request.DocType' has RFC of 23 (methods: 10, external calls: 13)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/material_request/material_request.py,erpnext.stock.doctype.material_request.material_request.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.stock.doctype.material_request.test_material_request.TestMaterialRequest' has RFC of 25 (methods: 10, external calls: 15)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/material_request/test_material_request.py,erpnext.stock.doctype.material_request.test_material_request.TestMaterialRequest,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.stock.doctype.delivery_note.test_delivery_note.TestDeliveryNote' has RFC of 23 (methods: 8, external calls: 15)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/delivery_note/test_delivery_note.py,erpnext.stock.doctype.delivery_note.test_delivery_note.TestDeliveryNote,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.stock.doctype.warehouse.warehouse.DocType' has RFC of 22 (methods: 10, external calls: 12)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/warehouse/warehouse.py,erpnext.stock.doctype.warehouse.warehouse.DocType,,Medium
Structural,High Response for a Class (RFC),"Class 'erpnext.stock.doctype.stock_entry.stock_entry.DocType' has RFC of 56 (methods: 30, external calls: 26)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/stock_entry/stock_entry.py,erpnext.stock.doctype.stock_entry.stock_entry.DocType,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.stock.doctype.stock_entry.test_stock_entry.TestStockEntry' has RFC of 61 (methods: 38, external calls: 23)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/stock/doctype/stock_entry/test_stock_entry.py,erpnext.stock.doctype.stock_entry.test_stock_entry.TestStockEntry,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.controllers.accounts_controller.AccountsController' has RFC of 63 (methods: 30, external calls: 33)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/accounts_controller.py,erpnext.controllers.accounts_controller.AccountsController,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.controllers.selling_controller.SellingController' has RFC of 52 (methods: 27, external calls: 25)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/selling_controller.py,erpnext.controllers.selling_controller.SellingController,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.controllers.buying_controller.BuyingController' has RFC of 40 (methods: 21, external calls: 19)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/buying_controller.py,erpnext.controllers.buying_controller.BuyingController,,High
Structural,High Response for a Class (RFC),"Class 'erpnext.controllers.stock_controller.StockController' has RFC of 31 (methods: 16, external calls: 15)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/controllers/stock_controller.py,erpnext.controllers.stock_controller.StockController,,High
Structural,High Lines of Code (LOC),"Module 'erpnext.buying.doctype.purchase_order.purchase_order' has 185 effective code lines
(Total: 257, Code: 185, Doc: 0, Import: 11, Blank: 46)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/buying/doctype/purchase_order/purchase_order.py,erpnext.buying.doctype.purchase_order.purchase_order,,Medium
Structural,High Lines of Code (LOC),"Module 'erpnext.selling.doctype.sales_order.sales_order' has 321 effective code lines
(Total: 416, Code: 321, Doc: 0, Import: 15, Blank: 69)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/selling/doctype/sales_order/sales_order.py,erpnext.selling.doctype.sales_order.sales_order,,High
Structural,High Lines of Code (LOC),"Module 'erpnext.config.setup' has 289 effective code lines
(Total: 291, Code: 289, Doc: 0, Import: 1, Blank: 1)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/config/setup.py,erpnext.config.setup,,High
Structural,High Lines of Code (LOC),"Module 'erpnext.setup.doctype.company.company' has 282 effective code lines
(Total: 342, Code: 282, Doc: 3, Import: 6, Blank: 43)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/setup/doctype/company/company.py,erpnext.setup.doctype.company.company,,High
Structural,High Lines of Code (LOC),"Module 'erpnext.manufacturing.doctype.bom.bom' has 254 effective code lines
(Total: 458, Code: 254, Doc: 116, Import: 11, Blank: 72)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/manufacturing/doctype/bom/bom.py,erpnext.manufacturing.doctype.bom.bom,,High
Structural,High Lines of Code (LOC),"Module 'erpnext.utilities.transaction_base' has 166 effective code lines
(Total: 217, Code: 166, Doc: 0, Import: 5, Blank: 44)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/utilities/transaction_base.py,erpnext.utilities.transaction_base,,Medium
Structural,High Lines of Code (LOC),"Module 'erpnext.accounts.doctype.sales_invoice.test_sales_invoice' has 1002 effective code lines
(Total: 1250, Code: 1002, Doc: 0, Import: 33, Blank: 169)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/sales_invoice/test_sales_invoice.py,erpnext.accounts.doctype.sales_invoice.test_sales_invoice,,High
Structural,High Lines of Code (LOC),"Module 'erpnext.accounts.doctype.purchase_invoice.test_purchase_invoice' has 358 effective code lines
(Total: 417, Code: 358, Doc: 0, Import: 12, Blank: 37)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/purchase_invoice/test_purchase_invoice.py,erpnext.accounts.doctype.purchase_invoice.test_purchase_invoice,,High
Structural,High Lines of Code (LOC),"Module 'erpnext.accounts.doctype.purchase_invoice.purchase_invoice' has 336 effective code lines
(Total: 445, Code: 336, Doc: 6, Import: 15, Blank: 63)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py,erpnext.accounts.doctype.purchase_invoice.purchase_invoice,,High
Structural,High Lines of Code (LOC),"Module 'erpnext.accounts.doctype.journal_voucher.journal_voucher' has 302 effective code lines
(Total: 467, Code: 302, Doc: 48, Import: 17, Blank: 81)",/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/erpnext/4.0.0-beta1/erpnext/accounts/doctype/journal_voucher/journal_voucher.py,erpnext.accounts.doctype.journal_voucher.journal_voucher,,High
