Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,High Cyclomatic Complexity,Method 'analyze_file' has cyclomatic complexity of 12,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,182,Medium
Structural,High Cyclomatic Complexity,Method 'detect_wmpc' has cyclomatic complexity of 11,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,328,Medium
Structural,High Cyclomatic Complexity,Method 'detect_lcom' has cyclomatic complexity of 14,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,439,Medium
Structural,High Cyclomatic Complexity,Method '_build_field_usage_map' has cyclomatic complexity of 11,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,493,Medium
Structural,High Cyclomatic Complexity,Method 'detect_rfc' has cyclomatic complexity of 14,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,521,Medium
Structural,High Cyclomatic Complexity,Method 'detect_dit' has cyclomatic complexity of 18,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,624,High
Structural,High Cyclomatic Complexity,Method 'detect_loc' has cyclomatic complexity of 19,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,689,High
Structural,High Cyclomatic Complexity,Method 'detect_cbo' has cyclomatic complexity of 15,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,829,Medium
Structural,High Cyclomatic Complexity,Method 'detect_file_length' has cyclomatic complexity of 15,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,1185,Medium
Structural,High Cyclomatic Complexity,Method 'detect_long_methods' has cyclomatic complexity of 17,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,116,High
Structural,High Cyclomatic Complexity,Method 'detect_large_classes' has cyclomatic complexity of 23,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,153,High
Structural,High Cyclomatic Complexity,Method 'detect_primitive_obsession' has cyclomatic complexity of 13,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,200,Medium
Structural,High Cyclomatic Complexity,Method 'detect_data_clumps' has cyclomatic complexity of 14,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,273,Medium
Structural,High Cyclomatic Complexity,Method 'detect_switch_statements' has cyclomatic complexity of 13,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,313,Medium
Structural,High Cyclomatic Complexity,Method 'detect_temporary_fields' has cyclomatic complexity of 25,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,353,High
Structural,High Cyclomatic Complexity,Method 'detect_alternative_classes' has cyclomatic complexity of 22,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,415,High
Structural,High Cyclomatic Complexity,Method 'detect_divergent_change' has cyclomatic complexity of 35,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,474,High
Structural,High Cyclomatic Complexity,Method 'detect_parallel_inheritance' has cyclomatic complexity of 19,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,540,High
Structural,High Cyclomatic Complexity,Method 'detect_comments' has cyclomatic complexity of 13,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,620,Medium
Structural,High Cyclomatic Complexity,Method 'detect_data_class' has cyclomatic complexity of 17,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,707,High
Structural,High Cyclomatic Complexity,Method 'detect_dead_code' has cyclomatic complexity of 21,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,751,High
Structural,High Cyclomatic Complexity,Method 'detect_lazy_class' has cyclomatic complexity of 12,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,807,Medium
Structural,High Cyclomatic Complexity,Method 'detect_speculative_generality' has cyclomatic complexity of 13,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,841,Medium
Structural,High Cyclomatic Complexity,Method 'detect_feature_envy' has cyclomatic complexity of 25,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,884,High
Structural,High Cyclomatic Complexity,Method 'detect_inappropriate_intimacy' has cyclomatic complexity of 28,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,939,High
Structural,High Cyclomatic Complexity,Method 'detect_middle_man' has cyclomatic complexity of 26,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,1066,High
Structural,High Cyclomatic Complexity,Method 'analyze_file' has cyclomatic complexity of 20,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,128,High
Structural,High Cyclomatic Complexity,Method 'resolve_external_dependencies' has cyclomatic complexity of 12,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,195,Medium
Structural,High Cyclomatic Complexity,Method 'detect_redundant_abstractions' has cyclomatic complexity of 12,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,331,Medium
Structural,Long File,File 'src.code_quality_analyzer.structural_smell_detector' has 507 meaningful lines of code,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector,,High
Structural,Long File,File 'src.code_quality_analyzer.code_smell_detector' has 510 meaningful lines of code,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector,,High
Structural,Long File,File 'src.code_quality_analyzer.architectural_smell_detector' has 348 meaningful lines of code,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector,,Medium
Structural,Too Many Branches,Method 'detect_smells' has 6 branches with max nesting of 4,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,88,Medium
Structural,Too Many Branches,Method 'analyze_directory' has 9 branches with max nesting of 6,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,137,Medium
Structural,Too Many Branches,Method 'analyze_file' has 13 branches with max nesting of 8,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,182,Medium
Structural,Too Many Branches,Method 'analyze_class' has 6 branches with max nesting of 5,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,239,Medium
Structural,Too Many Branches,Method 'detect_wmpc' has 7 branches with max nesting of 7,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,328,Medium
Structural,Too Many Branches,Method 'detect_wac' has 5 branches with max nesting of 5,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,400,Medium
Structural,Too Many Branches,Method 'detect_lcom' has 8 branches with max nesting of 8,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,439,Medium
Structural,Too Many Branches,Method '_build_field_usage_map' has 9 branches with max nesting of 9,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,493,Medium
Structural,Too Many Branches,Method 'detect_rfc' has 11 branches with max nesting of 11,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,521,Medium
Structural,Too Many Branches,Method 'detect_nocc' has 8 branches with max nesting of 7,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,571,Medium
Structural,Too Many Branches,Method 'detect_dit' has 14 branches with max nesting of 13,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,624,Medium
Structural,Too Many Branches,Method 'detect_loc' has 17 branches with max nesting of 15,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,689,High
Structural,Too Many Branches,Method 'detect_mpc' has 7 branches with max nesting of 7,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,778,Medium
Structural,Too Many Branches,Method 'detect_cbo' has 12 branches with max nesting of 11,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,829,Medium
Structural,Too Many Branches,Method '_get_base_object' has 5 branches with max nesting of 4,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,885,Medium
Structural,Too Many Branches,Method '_is_excluded_dependency' has 4 branches with max nesting of 4,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,903,Medium
Structural,Too Many Branches,Method 'detect_noc' has 8 branches with max nesting of 6,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,950,Medium
Structural,Too Many Branches,Method 'detect_cyclomatic_complexity' has 4 branches with max nesting of 4,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,1073,Medium
Structural,Too Many Branches,Method 'calculate_cyclomatic_complexity' has 8 branches with max nesting of 5,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,1098,Medium
Structural,Too Many Branches,Method 'detect_file_length' has 13 branches with max nesting of 11,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,1185,Medium
Structural,Too Many Branches,Method 'detect_branches' has 4 branches with max nesting of 4,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,1240,Medium
Structural,Too Many Branches,Method '_analyze_branches' has 7 branches with max nesting of 5,./src/code_quality_analyzer/structural_smell_detector.py,src.code_quality_analyzer.structural_smell_detector.StructuralSmellDetector,1269,Medium
Structural,Too Many Branches,Method 'detect_smells' has 8 branches with max nesting of 4,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,46,Medium
Structural,Too Many Branches,Method 'detect_long_methods' has 12 branches with max nesting of 11,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,116,Medium
Structural,Too Many Branches,Method 'detect_large_classes' has 17 branches with max nesting of 15,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,153,High
Structural,Too Many Branches,Method 'detect_primitive_obsession' has 9 branches with max nesting of 9,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,200,Medium
Structural,Too Many Branches,Method 'detect_long_parameter_lists' has 5 branches with max nesting of 5,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,237,Medium
Structural,Too Many Branches,Method 'detect_data_clumps' has 8 branches with max nesting of 8,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,273,Medium
Structural,Too Many Branches,Method 'detect_switch_statements' has 8 branches with max nesting of 7,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,313,Medium
Structural,Too Many Branches,Method 'detect_temporary_fields' has 18 branches with max nesting of 16,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,353,High
Structural,Too Many Branches,Method 'detect_alternative_classes' has 16 branches with max nesting of 14,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,415,High
Structural,Too Many Branches,Method 'detect_divergent_change' has 25 branches with max nesting of 21,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,474,High
Structural,Too Many Branches,Method 'detect_parallel_inheritance' has 13 branches with max nesting of 13,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,540,Medium
Structural,Too Many Branches,Method 'detect_shotgun_surgery' has 8 branches with max nesting of 8,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,587,Medium
Structural,Too Many Branches,Method 'detect_comments' has 9 branches with max nesting of 7,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,620,Medium
Structural,Too Many Branches,Method 'detect_duplicate_code' has 6 branches with max nesting of 6,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,666,Medium
Structural,Too Many Branches,Method 'detect_data_class' has 11 branches with max nesting of 9,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,707,Medium
Structural,Too Many Branches,Method 'detect_dead_code' has 15 branches with max nesting of 14,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,751,Medium
Structural,Too Many Branches,Method 'detect_lazy_class' has 6 branches with max nesting of 6,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,807,Medium
Structural,Too Many Branches,Method 'detect_speculative_generality' has 9 branches with max nesting of 9,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,841,Medium
Structural,Too Many Branches,Method 'detect_feature_envy' has 19 branches with max nesting of 16,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,884,High
Structural,Too Many Branches,Method 'detect_inappropriate_intimacy' has 21 branches with max nesting of 19,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,939,High
Structural,Too Many Branches,Method 'detect_message_chains' has 5 branches with max nesting of 5,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,1011,Medium
Structural,Too Many Branches,Method 'detect_middle_man' has 19 branches with max nesting of 17,./src/code_quality_analyzer/code_smell_detector.py,src.code_quality_analyzer.code_smell_detector.CodeSmellDetector,1066,High
Structural,Too Many Branches,Method 'analyze_file' has 20 branches with max nesting of 15,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,128,High
Structural,Too Many Branches,Method 'resolve_external_dependencies' has 9 branches with max nesting of 7,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,195,Medium
Structural,Too Many Branches,Method 'detect_hub_like_dependency' has 5 branches with max nesting of 5,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,260,Medium
Structural,Too Many Branches,Method 'detect_scattered_functionality' has 5 branches with max nesting of 5,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,305,Medium
Structural,Too Many Branches,Method 'detect_redundant_abstractions' has 8 branches with max nesting of 8,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,331,Medium
Structural,Too Many Branches,Method 'detect_improper_api_usage' has 4 branches with max nesting of 4,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,391,Medium
Structural,Too Many Branches,Method 'detect_cyclic_dependencies' has 5 branches with max nesting of 5,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,443,Medium
Structural,Too Many Branches,Method 'detect_unstable_dependencies' has 4 branches with max nesting of 4,./src/code_quality_analyzer/architectural_smell_detector.py,src.code_quality_analyzer.architectural_smell_detector.ArchitecturalSmellDetector,495,Medium
Architectural,Scattered Functionality,"Function 'load_thresholds' appears in 3 modules: code_quality_analyzer.architectural_smell_detector, code_quality_analyzer.config_handler, code_quality_analyzer.structural_smell_detector",./src/code_quality_analyzer/architectural_smell_detector.py,code_quality_analyzer.architectural_smell_detector,,medium
Architectural,Scattered Functionality,"Function 'print_report' appears in 3 modules: code_quality_analyzer.architectural_smell_detector, code_quality_analyzer.structural_smell_detector, code_quality_analyzer.code_smell_detector",./src/code_quality_analyzer/architectural_smell_detector.py,code_quality_analyzer.architectural_smell_detector,,medium
Architectural,Scattered Functionality,"Function 'add_smell' appears in 3 modules: code_quality_analyzer.architectural_smell_detector, code_quality_analyzer.structural_smell_detector, code_quality_analyzer.code_smell_detector",./src/code_quality_analyzer/architectural_smell_detector.py,code_quality_analyzer.architectural_smell_detector,,medium
Architectural,Scattered Functionality,"Function 'detect_smells' appears in 3 modules: code_quality_analyzer.architectural_smell_detector, code_quality_analyzer.structural_smell_detector, code_quality_analyzer.code_smell_detector",./src/code_quality_analyzer/architectural_smell_detector.py,code_quality_analyzer.architectural_smell_detector,,medium
Architectural,Scattered Functionality,"Function 'config_handler' appears in 3 modules: tests.test_architectural_smell_detector, tests.test_structural_smell_detector, tests.test_code_smell_detector",./tests/test_architectural_smell_detector.py,tests.test_architectural_smell_detector,,medium
Architectural,God Object,Module 'code_quality_analyzer.structural_smell_detector' has too many public functions (29),./src/code_quality_analyzer/structural_smell_detector.py,code_quality_analyzer.structural_smell_detector,,medium
Architectural,God Object,Module 'code_quality_analyzer.code_smell_detector' has too many public functions (30),./src/code_quality_analyzer/code_smell_detector.py,code_quality_analyzer.code_smell_detector,,medium
Architectural,Potential Improper API Usage,"Module 'tests.test_architectural_smell_detector' has repetitive API calls: write_text(5x), detect_smells(4x), join(3x)",./tests/test_architectural_smell_detector.py,tests.test_architectural_smell_detector,,medium
Architectural,Potential Improper API Usage,"Module 'tests.test_code_smell_detector' has repetitive API calls: write_text(4x), detect_smells(4x)",./tests/test_code_smell_detector.py,tests.test_code_smell_detector,,medium
Architectural,Potential Improper API Usage,"Module 'code_quality_analyzer.structural_smell_detector' has repetitive API calls: DiGraph(3x), info(6x), walk(11x), append(11x), get(24x), items(19x), nodes(5x), warning(7x), add_node(4x), values(4x), add_smell(17x), error(8x), endswith(7x), read(3x), splitlines(3x), rsplit(13x), lower(11x), add_edge(6x), startswith(25x), _get_base_object(5x), calculate_cyclomatic_complexity(3x), debug(3x), add(9x), _is_excluded_dependency(3x)",./src/code_quality_analyzer/structural_smell_detector.py,code_quality_analyzer.structural_smell_detector,,medium
Architectural,Potential Improper API Usage,"Module 'code_quality_analyzer.code_smell_detector' has repetitive API calls: items(9x), nodes_of_class(8x), append(30x), startswith(20x), sub(3x), node_ancestors(3x), error(4x), add_smell(9x), mymethods(8x), values(4x), add(8x), endswith(15x), join(16x), lower(3x)",./src/code_quality_analyzer/code_smell_detector.py,code_quality_analyzer.code_smell_detector,,medium
Architectural,Potential Improper API Usage,"Module 'code_quality_analyzer.main' has repetitive API calls: add_argument(10x), info(3x), warning(4x), detect_smells(3x), append(6x), error(10x), splitext(3x), get_thresholds(5x), writerow(3x)",./src/code_quality_analyzer/main.py,code_quality_analyzer.main,,medium
Architectural,Potential Improper API Usage,"Module 'code_quality_analyzer.architectural_smell_detector' has repetitive API calls: dirname(4x), append(7x), get(20x), nodes(7x), items(9x), values(3x), in_degree(3x), out_degree(3x), join(7x), add_smell(8x), split(6x), add(5x), lower(5x), startswith(5x)",./src/code_quality_analyzer/architectural_smell_detector.py,code_quality_analyzer.architectural_smell_detector,,medium
Architectural,Potential Improper API Usage,"Module 'code_quality_analyzer.config_handler' has repetitive API calls: get(5x), items(4x), error(3x)",./src/code_quality_analyzer/config_handler.py,code_quality_analyzer.config_handler,,medium
Architectural,Unstable Dependency,Module 'code_quality_analyzer.main' has high instability (0.90) with 9 outgoing and 1 incoming dependencies,./src/code_quality_analyzer/main.py,code_quality_analyzer.main,,medium
