Type,Name,Description,File,Module/Class,Line Number,Severity
Structural,High Number of Methods (NOM),Class 'tensorflow.python.framework.tensor_shape.TensorShape' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/framework/tensor_shape.py,tensorflow.python.framework.tensor_shape.TensorShape,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.framework.op_def_library_test.OpDefLibraryTest' has 54 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/framework/op_def_library_test.py,tensorflow.python.framework.op_def_library_test.OpDefLibraryTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.framework.ops_test.OperationTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/framework/ops_test.py,tensorflow.python.framework.ops_test.OperationTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.framework.ops_test.DeviceTest' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/framework/ops_test.py,tensorflow.python.framework.ops_test.DeviceTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.framework.test_util_test.TestUtilTest' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/framework/test_util_test.py,tensorflow.python.framework.test_util_test.TestUtilTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.framework.tensor_util_test.TensorUtilTest' has 39 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/framework/tensor_util_test.py,tensorflow.python.framework.tensor_util_test.TensorUtilTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.parsing_ops_test.ParseExampleTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/parsing_ops_test.py,tensorflow.python.kernel_tests.parsing_ops_test.ParseExampleTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.parsing_ops_test.ParseSequenceExampleTest' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/parsing_ops_test.py,tensorflow.python.kernel_tests.parsing_ops_test.ParseSequenceExampleTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.conv_ops_test.Conv2DTest' has 41 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/conv_ops_test.py,tensorflow.python.kernel_tests.conv_ops_test.Conv2DTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.reshape_op_test.ReshapeTest' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/reshape_op_test.py,tensorflow.python.kernel_tests.reshape_op_test.ReshapeTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.fft_ops_test.FFTOpsTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/fft_ops_test.py,tensorflow.python.kernel_tests.fft_ops_test.FFTOpsTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.matmul_op_test.MatMulTest' has 31 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/matmul_op_test.py,tensorflow.python.kernel_tests.matmul_op_test.MatMulTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.session_ops_test.SessionOpsTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/session_ops_test.py,tensorflow.python.kernel_tests.session_ops_test.SessionOpsTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.depthtospace_op_test.DepthToSpaceTest' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/depthtospace_op_test.py,tensorflow.python.kernel_tests.depthtospace_op_test.DepthToSpaceTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.segment_reduction_ops_test.SegmentReductionOpTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/segment_reduction_ops_test.py,tensorflow.python.kernel_tests.segment_reduction_ops_test.SegmentReductionOpTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.segment_reduction_ops_test.SparseSegmentReductionOpTest' has 19 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/segment_reduction_ops_test.py,tensorflow.python.kernel_tests.segment_reduction_ops_test.SparseSegmentReductionOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.reduction_ops_test.SumReductionTest' has 24 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/reduction_ops_test.py,tensorflow.python.kernel_tests.reduction_ops_test.SumReductionTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.gather_nd_op_test.GatherNdTest' has 19 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/gather_nd_op_test.py,tensorflow.python.kernel_tests.gather_nd_op_test.GatherNdTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.variable_ops_test.VariableOpTest' has 25 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/variable_ops_test.py,tensorflow.python.kernel_tests.variable_ops_test.VariableOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.shape_ops_test.ShapeOpsTest' has 28 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/shape_ops_test.py,tensorflow.python.kernel_tests.shape_ops_test.ShapeOpsTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.shape_ops_test.TileTest' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/shape_ops_test.py,tensorflow.python.kernel_tests.shape_ops_test.TileTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.reverse_sequence_op_test.ReverseSequenceTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/reverse_sequence_op_test.py,tensorflow.python.kernel_tests.reverse_sequence_op_test.ReverseSequenceTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.constant_op_test.ConstantTest' has 22 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/constant_op_test.py,tensorflow.python.kernel_tests.constant_op_test.ConstantTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.constant_op_test.FillTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/constant_op_test.py,tensorflow.python.kernel_tests.constant_op_test.FillTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.morphological_ops_test.DilationTest' has 18 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/morphological_ops_test.py,tensorflow.python.kernel_tests.morphological_ops_test.DilationTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.morphological_ops_test.ErosionTest' has 18 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/morphological_ops_test.py,tensorflow.python.kernel_tests.morphological_ops_test.ErosionTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.attention_ops_test.ExtractGlimpseTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/attention_ops_test.py,tensorflow.python.kernel_tests.attention_ops_test.ExtractGlimpseTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.linalg_ops_test.EyeTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/linalg_ops_test.py,tensorflow.python.kernel_tests.linalg_ops_test.EyeTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.scatter_ops_test.ScatterTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/scatter_ops_test.py,tensorflow.python.kernel_tests.scatter_ops_test.ScatterTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.cwise_ops_test.UnaryOpTest' has 21 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/cwise_ops_test.py,tensorflow.python.kernel_tests.cwise_ops_test.UnaryOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.cwise_ops_test.BinaryOpTest' has 91 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/cwise_ops_test.py,tensorflow.python.kernel_tests.cwise_ops_test.BinaryOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.cwise_ops_test.ComparisonOpTest' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/cwise_ops_test.py,tensorflow.python.kernel_tests.cwise_ops_test.ComparisonOpTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.cwise_ops_test.ComplexMakeRealImagTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/cwise_ops_test.py,tensorflow.python.kernel_tests.cwise_ops_test.ComplexMakeRealImagTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.fifo_queue_test.FIFOQueueTest' has 71 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/fifo_queue_test.py,tensorflow.python.kernel_tests.fifo_queue_test.FIFOQueueTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.resource_variable_ops_test.ResourceVariableOpsTest' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/resource_variable_ops_test.py,tensorflow.python.kernel_tests.resource_variable_ops_test.ResourceVariableOpsTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.py_func_test.PyOpTest' has 15 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/py_func_test.py,tensorflow.python.kernel_tests.py_func_test.PyOpTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.padding_fifo_queue_test.PaddingFIFOQueueTest' has 74 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/padding_fifo_queue_test.py,tensorflow.python.kernel_tests.padding_fifo_queue_test.PaddingFIFOQueueTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.random_shuffle_queue_test.RandomShuffleQueueTest' has 64 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/random_shuffle_queue_test.py,tensorflow.python.kernel_tests.random_shuffle_queue_test.RandomShuffleQueueTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.bias_op_test.BiasAddTest' has 18 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/bias_op_test.py,tensorflow.python.kernel_tests.bias_op_test.BiasAddTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.check_ops_test.AssertRankTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/check_ops_test.py,tensorflow.python.kernel_tests.check_ops_test.AssertRankTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.check_ops_test.AssertRankInTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/check_ops_test.py,tensorflow.python.kernel_tests.check_ops_test.AssertRankInTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.scatter_nd_ops_test.ScatterNdTest' has 24 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/scatter_nd_ops_test.py,tensorflow.python.kernel_tests.scatter_nd_ops_test.ScatterNdTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.stack_ops_test.StackOpTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/stack_ops_test.py,tensorflow.python.kernel_tests.stack_ops_test.StackOpTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.one_hot_op_test.OneHotTest' has 27 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/one_hot_op_test.py,tensorflow.python.kernel_tests.one_hot_op_test.OneHotTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.init_ops_test.ConstantInitializersTest' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/init_ops_test.py,tensorflow.python.kernel_tests.init_ops_test.ConstantInitializersTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.sparse_reshape_op_test.SparseReshapeTest' has 18 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/sparse_reshape_op_test.py,tensorflow.python.kernel_tests.sparse_reshape_op_test.SparseReshapeTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.template_test.TemplateTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/template_test.py,tensorflow.python.kernel_tests.template_test.TemplateTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.depthwise_conv_op_test.DepthwiseConv2DTest' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/depthwise_conv_op_test.py,tensorflow.python.kernel_tests.depthwise_conv_op_test.DepthwiseConv2DTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.softmax_op_test.SoftmaxTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/softmax_op_test.py,tensorflow.python.kernel_tests.softmax_op_test.SoftmaxTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.slice_op_test.SliceTest' has 17 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/slice_op_test.py,tensorflow.python.kernel_tests.slice_op_test.SliceTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.concat_op_test.ConcatOpTest' has 30 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/concat_op_test.py,tensorflow.python.kernel_tests.concat_op_test.ConcatOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.decode_csv_op_test.DecodeCSVOpTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/decode_csv_op_test.py,tensorflow.python.kernel_tests.decode_csv_op_test.DecodeCSVOpTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.scan_ops_test.CumsumTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/scan_ops_test.py,tensorflow.python.kernel_tests.scan_ops_test.CumsumTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.scan_ops_test.CumprodTest' has 14 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/scan_ops_test.py,tensorflow.python.kernel_tests.scan_ops_test.CumprodTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.transpose_op_test.TransposeTest' has 24 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/transpose_op_test.py,tensorflow.python.kernel_tests.transpose_op_test.TransposeTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.metrics_test.MeanTest' has 16 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/metrics_test.py,tensorflow.python.kernel_tests.metrics_test.MeanTest,,High
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.metrics_test.AccuracyTest' has 12 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/metrics_test.py,tensorflow.python.kernel_tests.metrics_test.AccuracyTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.metrics_test.PrecisionTest' has 13 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/metrics_test.py,tensorflow.python.kernel_tests.metrics_test.PrecisionTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.metrics_test.RecallTest' has 11 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/metrics_test.py,tensorflow.python.kernel_tests.metrics_test.RecallTest,,Medium
Structural,High Number of Methods (NOM),Class 'tensorflow.python.kernel_tests.metrics_test.AUCTest' has 18 methods (excluding special methods and properties),/Users/polguillou/Desktop/DMU-Work/architectural-smells-llm/tensorflow/v1.0.0-alpha/tensorflow/python/kernel_tests/metrics_test.py,tensorflow.python.kernel_tests.metrics_test.AUCTest,,High
